,code,name,market
1064,002605,姚记扑克,0
1065,002606,大连电瓷,0
1066,002607,亚夏汽车,0
1067,002608,江苏国信,0
1068,002609,捷顺科技,0
1069,002610,爱康科技,0
1070,002611,东方精工,0
1071,002612,朗姿股份,0
1072,002613,北玻股份,0
1073,002614,奥佳华,0
1074,002615,哈尔斯,0
1075,002616,长青集团,0
1076,002617,露笑科技,0
1077,002618,丹邦科技,0
1078,002619,艾格拉斯,0
1079,002620,瑞和股份,0
1080,002621,三垒股份,0
1081,002622,融钰集团,0
1082,002623,亚玛顿,0
1083,002624,完美世界,0
1084,002625,光启技术,0
1085,002626,金达威,0
1086,002627,宜昌交运,0
1087,002628,成都路桥,0
1088,002629,仁智股份,0
1089,002630,华西能源,0
1090,002631,德尔未来,0
1091,002632,道明光学,0
1092,002633,申科股份,0
1093,002634,棒杰股份,0
1094,002635,安洁科技,0
1095,002636,金安国纪,0
1096,002637,赞宇科技,0
1097,002638,勤上股份,0
1098,002639,雪人股份,0
1099,002640,跨境通,0
1100,002641,永高股份,0
1101,002642,荣之联,0
1102,002643,万润股份,0
1103,002644,佛慈制药,0
1104,002645,华宏科技,0
1105,002646,青青稞酒,0
1106,002647,民盛金科,0
1107,002648,卫星石化,0
1108,002649,博彦科技,0
1109,002650,加加食品,0
1110,002651,利君股份,0
1111,002652,扬子新材,0
1112,002653,海思科,0
1113,002654,万润科技,0
1114,002655,共达电声,0
1115,002656,摩登大道,0
1116,002657,中科金财,0
1117,002658,雪迪龙,0
1118,002659,凯文教育,0
1119,002660,茂硕电源,0
1120,002661,克明面业,0
1121,002662,京威股份,0
1122,002663,普邦股份,0
1123,002664,长鹰信质,0
1124,002665,首航节能,0
1125,002666,德联集团,0
1126,002667,鞍重股份,0
1127,002668,奥马电器,0
1128,002669,康达新材,0
1129,002670,国盛金控,0
1130,002671,龙泉股份,0
1131,002672,东江环保,0
1132,002673,西部证券,0
1133,002674,兴业科技,0
1134,002675,东诚药业,0
1135,002676,顺威股份,0
1136,002677,浙江美大,0
1137,002678,珠江钢琴,0
1138,002679,福建金森,0
1139,002680,长生生物,0
1140,002681,奋达科技,0
1141,002682,龙洲股份,0
1142,002683,宏大爆破,0
1143,002684,猛狮科技,0
1144,002685,华东重机,0
1145,002686,亿利达,0
1146,002687,乔治白,0
1147,002688,金河生物,0
1148,002689,远大智能,0
1149,002690,美亚光电,0
1150,002691,冀凯股份,0
1151,002692,睿康股份,0
1152,002693,双成药业,0
1153,002694,顾地科技,0
1154,002695,煌上煌,0
1155,002696,百洋股份,0
1156,002697,红旗连锁,0
1157,002698,博实股份,0
1158,002699,美盛文化,0
1159,002700,新疆浩源,0
1160,002701,奥瑞金,0
1161,002702,海欣食品,0
1162,002703,浙江世宝,0
1163,002705,新宝股份,0
1164,002706,良信电器,0
1165,002707,众信旅游,0
1166,002708,光洋股份,0
1167,002709,天赐材料,0
1168,002711,欧浦智网,0
1169,002712,思美传媒,0
1170,002713,东易日盛,0
1171,002714,牧原股份,0
1172,002715,登云股份,0
1173,002716,金贵银业,0
1174,002717,岭南股份,0
1175,002718,友邦吊顶,0
1176,002719,麦趣尔,0
1177,002721,金一文化,0
1178,002722,金轮股份,0
1179,002723,金莱特,0
1180,002724,海洋王,0
1181,002725,跃岭股份,0
1182,002726,龙大肉食,0
1183,002727,一心堂,0
1184,002728,特一药业,0
1185,002729,好利来,0
1186,002730,电光科技,0
1187,002731,萃华珠宝,0
1188,002732,燕塘乳业,0
1189,002733,雄韬股份,0
1190,002734,利民股份,0
1191,002735,王子新材,0
1192,002736,国信证券,0
1193,002737,葵花药业,0
1194,002738,中矿资源,0
1195,002739,万达电影,0
1196,002740,爱迪尔,0
1197,002741,光华科技,0
1198,002742,三圣股份,0
1199,002743,富煌钢构,0
1200,002745,木林森,0
1201,002746,仙坛股份,0
1202,002747,埃斯顿,0
1203,002748,世龙实业,0
1204,002749,国光股份,0
1205,002750,龙津药业,0
1206,002751,易尚展示,0
1207,002752,昇兴股份,0
1208,002753,永东股份,0
1209,002755,东方新星,0
1210,002756,永兴特钢,0
1211,002757,南兴装备,0
1212,002758,华通医药,0
1213,002759,天际股份,0
1214,002760,凤形股份,0
1215,002761,多喜爱,0
1216,002762,金发拉比,0
1217,002763,汇洁股份,0
1218,002765,蓝黛传动,0
1219,002766,索菱股份,0
1220,002767,先锋电子,0
1221,002768,国恩股份,0
1222,002769,普路通,0
1223,002770,科迪乳业,0
1224,002771,真视通,0
1225,002772,众兴菌业,0
1226,002773,康弘药业,0
1227,002774,快意电梯,0
1228,002775,文科园林,0
1229,002776,柏堡龙,0
1230,002777,久远银海,0
1231,002778,高科石化,0
1232,002779,中坚科技,0
1233,002780,三夫户外,0
1234,002781,奇信股份,0
1235,002782,可立克,0
1236,002783,凯龙股份,0
1237,002785,万里石,0
1238,002786,银宝山新,0
1239,002787,华源控股,0
1240,002788,鹭燕医药,0
1241,002789,建艺集团,0
1242,002790,瑞尔特,0
1243,002791,坚朗五金,0
1244,002792,通宇通讯,0
1245,002793,东音股份,0
1246,002795,永和智控,0
1247,002796,世嘉科技,0
1248,002797,第一创业,0
1249,002798,帝王洁具,0
1250,002799,环球印务,0
1251,002800,天顺股份,0
1252,002801,微光股份,0
1253,002802,洪汇新材,0
1254,002803,吉宏股份,0
1255,002805,丰元股份,0
1256,002806,华锋股份,0
1257,002807,江阴银行,0
1258,002808,苏州恒久,0
1259,002809,红墙股份,0
1260,002810,山东赫达,0
1261,002811,亚泰国际,0
1262,002812,创新股份,0
1263,002813,路畅科技,0
1264,002815,崇达技术,0
1265,002816,和科达,0
1266,002817,黄山胶囊,0
1267,002818,富森美,0
1268,002819,东方中科,0
1269,002820,桂发祥,0
1270,002821,凯莱英,0
1271,002822,中装建设,0
1272,002823,凯中精密,0
1273,002824,和胜股份,0
1274,002825,纳尔股份,0
1275,002826,易明医药,0
1276,002827,高争民爆,0
1277,002828,贝肯能源,0
1278,002829,星网宇达,0
1279,002830,名雕股份,0
1280,002831,裕同科技,0
1281,002832,比音勒芬,0
1282,002833,弘亚数控,0
1283,002835,同为股份,0
1284,002836,新宏泽,0
1285,002837,英维克,0
1286,002838,道恩股份,0
1287,002839,张家港行,0
1288,002840,华统股份,0
1289,002841,视源股份,0
1290,002842,翔鹭钨业,0
1291,002843,泰嘉股份,0
1292,002845,同兴达,0
1293,002846,英联股份,0
1294,002847,盐津铺子,0
1295,002848,高斯贝尔,0
1296,002849,威星智能,0
1297,002850,科达利,0
1298,002851,麦格米特,0
1299,002852,道道全,0
1300,002853,皮阿诺,0
1301,002855,捷荣技术,0
1302,002856,美芝股份,0
1303,002857,三晖电气,0
1304,002858,力盛赛车,0
1305,002859,洁美科技,0
1306,002860,星帅尔,0
1307,002861,瀛通通讯,0
1308,002862,实丰文化,0
1309,002863,今飞凯达,0
1310,002864,盘龙药业,0
1311,002865,钧达股份,0
1312,002866,传艺科技,0
1313,002867,周大生,0
1314,002868,绿康生化,0
1315,002869,金溢科技,0
1316,002870,香山股份,0
1317,002871,伟隆股份,0
1318,002872,天圣制药,0
1319,002873,新天药业,0
1320,002875,安奈儿,0
1321,002876,三利谱,0
1322,002877,智能自控,0
1323,002878,元隆雅图,0
1324,002879,长缆科技,0
1325,002880,卫光生物,0
1326,002881,美格智能,0
1327,002882,金龙羽,0
1328,002883,中设股份,0
1329,002884,凌霄泵业,0
1330,002885,京泉华,0
1331,002886,沃特股份,0
1332,002887,绿茵生态,0
1333,002888,惠威科技,0
1334,002889,东方嘉盛,0
1335,002890,弘宇股份,0
1336,002891,中宠股份,0
1337,002892,科力尔,0
1338,002893,华通热力,0
1339,002895,川恒股份,0
1340,002896,中大力德,0
1341,002897,意华股份,0
1342,002898,赛隆药业,0
1343,002899,英派斯,0
1344,002900,哈三联,0
1345,002901,大博医疗,0
1346,002902,铭普光磁,0
1347,002903,宇环数控,0
1348,002905,金逸影视,0
1349,002906,华阳集团,0
1350,002907,华森制药,0
1351,002908,德生科技,0
1352,002909,集泰股份,0
1353,002910,庄园牧场,0
1354,002911,佛燃股份,0
1355,002912,中新赛克,0
1356,002913,奥士康,0
1357,002915,中欣氟材,0
1358,002916,深南电路,0
1359,002917,金奥博,0
1360,002918,蒙娜丽莎,0
1361,002919,名臣健康,0
1362,002920,德赛西威,0
1363,002921,联诚精密,0
1364,002922,伊戈尔,0
1365,002923,润都股份,0
1366,002925,盈趣科技,0
1367,002926,华西证券,0
1368,002927,泰永长征,0
1369,002928,华夏航空,0
1370,002929,润建通信,0
0,600000,浦发银行,1
1,600004,白云机场,1
2,600006,东风汽车,1
3,600007,中国国贸,1
4,600008,首创股份,1
5,600009,上海机场,1
6,600010,包钢股份,1
7,600011,华能国际,1
8,600012,皖通高速,1
9,600015,华夏银行,1
10,600016,民生银行,1
11,600017,日照港,1
12,600018,上港集团,1
13,600019,宝钢股份,1
14,600020,中原高速,1
15,600021,上海电力,1
16,600022,山东钢铁,1
17,600023,浙能电力,1
18,600025,华能水电,1
19,600026,中远海能,1
20,600027,华电国际,1
21,600028,中国石化,1
22,600029,南方航空,1
23,600030,中信证券,1
24,600031,三一重工,1
25,600033,福建高速,1
26,600035,楚天高速,1
27,600036,招商银行,1
28,600037,歌华有线,1
29,600038,中直股份,1
30,600039,四川路桥,1
31,600048,保利地产,1
32,600050,中国联通,1
33,600051,宁波联合,1
34,600052,浙江广厦,1
35,600053,九鼎投资,1
36,600054,黄山旅游,1
37,600055,万东医疗,1
38,600056,中国医药,1
39,600057,象屿股份,1
40,600058,五矿发展,1
41,600059,古越龙山,1
42,600060,海信电器,1
43,600061,国投资本,1
44,600062,华润双鹤,1
45,600063,皖维高新,1
46,600064,南京高科,1
47,600066,宇通客车,1
48,600067,冠城大通,1
49,600068,葛洲坝,1
50,600069,银鸽投资,1
51,600070,浙江富润,1
52,600071,凤凰光学,1
53,600072,中船科技,1
54,600073,上海梅林,1
55,600074,ST保千里,1
56,600075,新疆天业,1
57,600076,康欣新材,1
58,600077,宋都股份,1
59,600078,澄星股份,1
60,600079,人福医药,1
61,600080,金花股份,1
62,600081,东风科技,1
63,600082,海泰发展,1
64,600083,博信股份,1
65,600084,中葡股份,1
66,600085,同仁堂,1
67,600086,东方金钰,1
68,600088,中视传媒,1
69,600089,特变电工,1
70,600090,同济堂,1
71,600091,ST明科,1
72,600093,易见股份,1
73,600094,大名城,1
74,600095,哈高科,1
75,600096,云天化,1
76,600097,开创国际,1
77,600098,广州发展,1
78,600099,林海股份,1
79,600100,同方股份,1
80,600101,明星电力,1
81,600103,青山纸业,1
82,600104,上汽集团,1
83,600105,永鼎股份,1
84,600106,重庆路桥,1
85,600107,美尔雅,1
86,600108,亚盛集团,1
87,600109,国金证券,1
88,600110,诺德股份,1
89,600111,北方稀土,1
90,600112,*ST天成,1
91,600113,浙江东日,1
92,600114,东睦股份,1
93,600115,东方航空,1
94,600116,三峡水利,1
95,600117,西宁特钢,1
96,600118,中国卫星,1
97,600119,长江投资,1
98,600120,浙江东方,1
99,600121,*ST郑煤,1
100,600122,宏图高科,1
101,600123,兰花科创,1
102,600125,铁龙物流,1
103,600126,杭钢股份,1
104,600127,金健米业,1
105,600128,弘业股份,1
106,600129,太极集团,1
107,600130,波导股份,1
108,600131,岷江水电,1
109,600132,重庆啤酒,1
110,600133,东湖高新,1
111,600135,乐凯胶片,1
112,600136,当代明诚,1
113,600137,浪莎股份,1
114,600138,中青旅,1
115,600139,西部资源,1
116,600141,兴发集团,1
117,600143,金发科技,1
118,600145,*ST新亿,1
119,600146,商赢环球,1
120,600148,长春一东,1
121,600149,*ST坊展,1
122,600150,中国船舶,1
123,600151,航天机电,1
124,600152,维科精华,1
125,600153,建发股份,1
126,600155,宝硕股份,1
127,600156,华升股份,1
128,600157,永泰能源,1
129,600158,中体产业,1
130,600159,大龙地产,1
131,600160,巨化股份,1
132,600161,天坛生物,1
133,600162,香江控股,1
134,600163,中闽能源,1
135,600165,新日恒力,1
136,600166,福田汽车,1
137,600167,联美控股,1
138,600168,武汉控股,1
139,600169,太原重工,1
140,600170,上海建工,1
141,600171,上海贝岭,1
142,600172,黄河旋风,1
143,600173,卧龙地产,1
144,600175,美都能源,1
145,600176,中国巨石,1
146,600177,雅戈尔,1
147,600178,东安动力,1
148,600179,安通控股,1
149,600180,瑞茂通,1
150,600182,S佳通,1
151,600183,生益科技,1
152,600184,光电股份,1
153,600185,格力地产,1
154,600186,莲花健康,1
155,600187,国中水务,1
156,600188,兖州煤业,1
157,600189,吉林森工,1
158,600190,锦州港,1
159,600191,华资实业,1
160,600192,长城电工,1
161,600193,创兴资源,1
162,600195,中牧股份,1
163,600196,复星医药,1
164,600197,伊力特,1
165,600198,大唐电信,1
166,600199,金种子酒,1
167,600200,江苏吴中,1
168,600201,生物股份,1
169,600202,哈空调,1
170,600203,福日电子,1
171,600206,有研新材,1
172,600207,安彩高科,1
173,600208,新湖中宝,1
174,600209,罗顿发展,1
175,600210,紫江企业,1
176,600211,西藏药业,1
177,600212,江泉实业,1
178,600213,亚星客车,1
179,600215,长春经开,1
180,600216,浙江医药,1
181,600217,中再资环,1
182,600218,全柴动力,1
183,600219,南山铝业,1
184,600220,江苏阳光,1
185,600221,海航控股,1
186,600222,太龙药业,1
187,600223,鲁商置业,1
188,600225,*ST松江,1
189,600226,瀚叶股份,1
190,600227,赤天化,1
191,600228,*ST昌九,1
192,600229,城市传媒,1
193,600230,沧州大化,1
194,600231,凌钢股份,1
195,600232,金鹰股份,1
196,600233,圆通速递,1
197,600234,ST山水,1
198,600235,民丰特纸,1
199,600236,桂冠电力,1
200,600237,铜峰电子,1
201,600238,海南椰岛,1
202,600239,云南城投,1
203,600240,华业资本,1
204,600241,时代万恒,1
205,600242,中昌数据,1
206,600243,青海华鼎,1
207,600246,万通地产,1
208,600247,ST成城,1
209,600248,延长化建,1
210,600249,两面针,1
211,600250,南纺股份,1
212,600251,冠农股份,1
213,600252,中恒集团,1
214,600255,梦舟股份,1
215,600256,广汇能源,1
216,600257,大湖股份,1
217,600258,首旅酒店,1
218,600259,广晟有色,1
219,600260,凯乐科技,1
220,600261,阳光照明,1
221,600262,北方股份,1
222,600265,ST景谷,1
223,600266,北京城建,1
224,600267,海正药业,1
225,600268,国电南自,1
226,600269,赣粤高速,1
227,600270,外运发展,1
228,600271,航天信息,1
229,600272,开开实业,1
230,600273,嘉化能源,1
231,600275,*ST昌鱼,1
232,600276,恒瑞医药,1
233,600277,亿利洁能,1
234,600278,东方创业,1
235,600279,重庆港九,1
236,600280,中央商场,1
237,600281,太化股份,1
238,600282,南钢股份,1
239,600283,钱江水利,1
240,600284,浦东建设,1
241,600285,羚锐制药,1
242,600287,江苏舜天,1
243,600288,大恒科技,1
244,600289,ST信通,1
245,600290,华仪电气,1
246,600291,西水股份,1
247,600292,远达环保,1
248,600293,三峡新材,1
249,600295,鄂尔多斯,1
250,600297,广汇汽车,1
251,600298,安琪酵母,1
252,600299,安迪苏,1
253,600300,维维股份,1
254,600301,ST南化,1
255,600302,标准股份,1
256,600303,曙光股份,1
257,600305,恒顺醋业,1
258,600306,商业城,1
259,600307,酒钢宏兴,1
260,600308,华泰股份,1
261,600309,万华化学,1
262,600310,桂东电力,1
263,600311,荣华实业,1
264,600312,平高电气,1
265,600313,农发种业,1
266,600315,上海家化,1
267,600316,洪都航空,1
268,600317,营口港,1
269,600318,新力金融,1
270,600319,亚星化学,1
271,600320,振华重工,1
272,600321,正源股份,1
273,600322,天房发展,1
274,600323,瀚蓝环境,1
275,600325,华发股份,1
276,600326,西藏天路,1
277,600327,大东方,1
278,600328,兰太实业,1
279,600329,中新药业,1
280,600330,天通股份,1
281,600331,宏达股份,1
282,600332,白云山,1
283,600333,长春燃气,1
284,600335,国机汽车,1
285,600336,澳柯玛,1
286,600337,美克家居,1
287,600338,西藏珠峰,1
288,600339,中油工程,1
289,600340,华夏幸福,1
290,600343,航天动力,1
291,600345,长江通信,1
292,600346,恒力股份,1
293,600348,阳泉煤业,1
294,600350,山东高速,1
295,600351,亚宝药业,1
296,600352,浙江龙盛,1
297,600353,旭光股份,1
298,600354,敦煌种业,1
299,600355,精伦电子,1
300,600356,恒丰纸业,1
301,600358,国旅联合,1
302,600359,新农开发,1
303,600360,华微电子,1
304,600361,华联综超,1
305,600362,江西铜业,1
306,600363,联创光电,1
307,600365,通葡股份,1
308,600366,宁波韵升,1
309,600367,红星发展,1
310,600368,五洲交通,1
311,600369,西南证券,1
312,600370,三房巷,1
313,600371,万向德农,1
314,600372,中航电子,1
315,600373,中文传媒,1
316,600375,华菱星马,1
317,600376,首开股份,1
318,600377,宁沪高速,1
319,600378,天科股份,1
320,600379,宝光股份,1
321,600380,健康元,1
322,600381,青海春天,1
323,600382,广东明珠,1
324,600383,金地集团,1
325,600385,山东金泰,1
326,600386,北巴传媒,1
327,600387,海越股份,1
328,600388,龙净环保,1
329,600389,江山股份,1
330,600390,五矿资本,1
331,600391,航发科技,1
332,600392,盛和资源,1
333,600393,粤泰股份,1
334,600395,盘江股份,1
335,600396,金山股份,1
336,600397,安源煤业,1
337,600398,海澜之家,1
338,600399,抚顺特钢,1
339,600400,红豆股份,1
340,600401,*ST海润,1
341,600403,*ST大有,1
342,600405,动力源,1
343,600406,国电南瑞,1
344,600408,安泰集团,1
345,600409,三友化工,1
346,600410,华胜天成,1
347,600415,小商品城,1
348,600416,湘电股份,1
349,600418,江淮汽车,1
350,600419,天润乳业,1
351,600420,现代制药,1
352,600421,ST仰帆,1
353,600422,昆药集团,1
354,600423,*ST柳化,1
355,600425,*ST青松,1
356,600426,华鲁恒升,1
357,600428,中远海特,1
358,600429,三元股份,1
359,600433,冠豪高新,1
360,600435,北方导航,1
361,600436,片仔癀,1
362,600438,通威股份,1
363,600439,瑞贝卡,1
364,600444,国机通用,1
365,600446,金证股份,1
366,600448,华纺股份,1
367,600449,宁夏建材,1
368,600452,涪陵电力,1
369,600455,博通股份,1
370,600456,宝钛股份,1
371,600458,时代新材,1
372,600459,贵研铂业,1
373,600460,士兰微,1
374,600461,洪城水业,1
375,600462,九有股份,1
376,600463,空港股份,1
377,600466,蓝光发展,1
378,600467,好当家,1
379,600468,百利电气,1
380,600469,风神股份,1
381,600470,六国化工,1
382,600475,华光股份,1
383,600476,湘邮科技,1
384,600477,杭萧钢构,1
385,600478,科力远,1
386,600479,千金药业,1
387,600480,凌云股份,1
388,600481,双良节能,1
389,600482,中国动力,1
390,600483,福能股份,1
391,600485,信威集团,1
392,600486,扬农化工,1
393,600487,亨通光电,1
394,600488,天药股份,1
395,600489,中金黄金,1
396,600490,鹏欣资源,1
397,600491,龙元建设,1
398,600493,凤竹纺织,1
399,600495,晋西车轴,1
400,600496,精工钢构,1
401,600497,驰宏锌锗,1
402,600498,烽火通信,1
403,600499,科达洁能,1
404,600500,中化国际,1
405,600501,航天晨光,1
406,600502,安徽水利,1
407,600503,华丽家族,1
408,600505,西昌电力,1
409,600506,香梨股份,1
410,600507,方大特钢,1
411,600508,上海能源,1
412,600509,天富能源,1
413,600510,黑牡丹,1
414,600511,国药股份,1
415,600512,腾达建设,1
416,600513,联环药业,1
417,600515,海航基础,1
418,600516,方大炭素,1
419,600517,置信电气,1
420,600518,康美药业,1
421,600519,贵州茅台,1
422,600520,文一科技,1
423,600521,华海药业,1
424,600522,中天科技,1
425,600523,贵航股份,1
426,600525,长园集团,1
427,600526,菲达环保,1
428,600527,江南高纤,1
429,600528,中铁工业,1
430,600529,山东药玻,1
431,600530,交大昂立,1
432,600531,豫光金铅,1
433,600532,宏达矿业,1
434,600533,栖霞建设,1
435,600535,天士力,1
436,600536,中国软件,1
437,600537,亿晶光电,1
438,600538,国发股份,1
439,600539,狮头股份,1
440,600540,*ST新赛,1
441,600543,莫高股份,1
442,600545,卓郎智能,1
443,600546,山煤国际,1
444,600547,山东黄金,1
445,600548,深高速,1
446,600549,厦门钨业,1
447,600550,保变电气,1
448,600551,时代出版,1
449,600552,凯盛科技,1
450,600555,海航创新,1
451,600556,ST慧球,1
452,600557,康缘药业,1
453,600558,大西洋,1
454,600559,老白干酒,1
455,600560,金自天正,1
456,600561,江西长运,1
457,600562,国睿科技,1
458,600563,法拉电子,1
459,600565,迪马股份,1
460,600566,济川药业,1
461,600567,山鹰纸业,1
462,600568,中珠医疗,1
463,600569,安阳钢铁,1
464,600570,恒生电子,1
465,600571,信雅达,1
466,600572,康恩贝,1
467,600573,惠泉啤酒,1
468,600575,皖江物流,1
469,600576,祥源文化,1
470,600577,精达股份,1
471,600578,京能电力,1
472,600579,天华院,1
473,600580,卧龙电气,1
474,600581,八一钢铁,1
475,600582,天地科技,1
476,600583,海油工程,1
477,600584,长电科技,1
478,600585,海螺水泥,1
479,600586,金晶科技,1
480,600587,新华医疗,1
481,600588,用友网络,1
482,600589,广东榕泰,1
483,600590,泰豪科技,1
484,600592,龙溪股份,1
485,600593,大连圣亚,1
486,600594,益佰制药,1
487,600595,中孚实业,1
488,600596,新安股份,1
489,600597,光明乳业,1
490,600598,北大荒,1
491,600599,熊猫金控,1
492,600600,青岛啤酒,1
493,600601,方正科技,1
494,600602,云赛智联,1
495,600603,广汇物流,1
496,600604,市北高新,1
497,600605,汇通能源,1
498,600606,绿地控股,1
499,600608,*ST沪科,1
500,600609,金杯汽车,1
501,600610,中毅达,1
502,600611,大众交通,1
503,600612,老凤祥,1
504,600613,神奇制药,1
505,600614,鹏起科技,1
506,600615,丰华股份,1
507,600616,金枫酒业,1
508,600617,国新能源,1
509,600618,氯碱化工,1
510,600619,海立股份,1
511,600620,天宸股份,1
512,600621,华鑫股份,1
513,600622,光大嘉宝,1
514,600623,华谊集团,1
515,600624,复旦复华,1
516,600626,申达股份,1
517,600628,新世界,1
518,600629,华建集团,1
519,600630,龙头股份,1
520,600633,浙数文化,1
521,600634,富控互动,1
522,600635,大众公用,1
523,600636,*ST爱富,1
524,600637,东方明珠,1
525,600638,新黄浦,1
526,600639,浦东金桥,1
527,600640,号百控股,1
528,600641,万业企业,1
529,600642,申能股份,1
530,600643,爱建集团,1
531,600644,乐山电力,1
532,600645,中源协和,1
533,600647,同达创业,1
534,600648,外高桥,1
535,600649,城投控股,1
536,600650,锦江投资,1
537,600651,飞乐音响,1
538,600652,游久游戏,1
539,600653,申华控股,1
540,600654,*ST中安,1
541,600655,豫园股份,1
542,600657,信达地产,1
543,600658,电子城,1
544,600660,福耀玻璃,1
545,600661,新南洋,1
546,600662,强生控股,1
547,600663,陆家嘴,1
548,600664,哈药股份,1
549,600665,天地源,1
550,600666,奥瑞德,1
551,600667,太极实业,1
552,600668,尖峰集团,1
553,600671,天目药业,1
554,600673,东阳光科,1
555,600674,川投能源,1
556,600675,中华企业,1
557,600676,交运股份,1
558,600677,航天通信,1
559,600678,四川金顶,1
560,600679,上海凤凰,1
561,600680,*ST上普,1
562,600681,百川能源,1
563,600682,南京新百,1
564,600683,京投发展,1
565,600684,珠江实业,1
566,600685,中船防务,1
567,600686,金龙汽车,1
568,600687,刚泰控股,1
569,600688,上海石化,1
570,600689,上海三毛,1
571,600690,青岛海尔,1
572,600691,阳煤化工,1
573,600692,亚通股份,1
574,600693,东百集团,1
575,600694,大商股份,1
576,600695,绿庭投资,1
577,600696,ST匹凸,1
578,600697,欧亚集团,1
579,600698,湖南天雁,1
580,600699,均胜电子,1
581,600701,工大高新,1
582,600702,舍得酒业,1
583,600703,三安光电,1
584,600704,物产中大,1
585,600705,中航资本,1
586,600706,曲江文旅,1
587,600707,彩虹股份,1
588,600708,光明地产,1
589,600710,ST常林,1
590,600711,盛屯矿业,1
591,600712,南宁百货,1
592,600713,南京医药,1
593,600714,金瑞矿业,1
594,600715,文投控股,1
595,600716,凤凰股份,1
596,600717,天津港,1
597,600718,东软集团,1
598,600719,大连热电,1
599,600720,祁连山,1
600,600721,百花村,1
601,600722,金牛化工,1
602,600723,首商股份,1
603,600724,宁波富达,1
604,600725,ST云维,1
605,600726,华电能源,1
606,600727,鲁北化工,1
607,600728,佳都科技,1
608,600729,重庆百货,1
609,600730,中国高科,1
610,600731,湖南海利,1
611,600732,ST新梅,1
612,600733,SST前锋,1
613,600734,实达集团,1
614,600735,新华锦,1
615,600736,苏州高新,1
616,600737,中粮糖业,1
617,600738,兰州民百,1
618,600739,辽宁成大,1
619,600740,山西焦化,1
620,600741,华域汽车,1
621,600742,一汽富维,1
622,600743,华远地产,1
623,600744,华银电力,1
624,600745,闻泰科技,1
625,600746,江苏索普,1
626,600747,*ST大控,1
627,600748,上实发展,1
628,600749,西藏旅游,1
629,600750,江中药业,1
630,600751,天海投资,1
631,600753,东方银星,1
632,600754,锦江股份,1
633,600755,厦门国贸,1
634,600756,浪潮软件,1
635,600757,长江传媒,1
636,600758,红阳能源,1
637,600759,洲际油气,1
638,600760,中航沈飞,1
639,600761,安徽合力,1
640,600763,通策医疗,1
641,600764,中国海防,1
642,600765,中航重机,1
643,600766,园城黄金,1
644,600767,*ST运盛,1
645,600768,宁波富邦,1
646,600769,祥龙电业,1
647,600770,综艺股份,1
648,600771,广誉远,1
649,600773,西藏城投,1
650,600774,汉商集团,1
651,600775,南京熊猫,1
652,600776,东方通信,1
653,600777,新潮能源,1
654,600778,友好集团,1
655,600779,水井坊,1
656,600780,通宝能源,1
657,600781,辅仁药业,1
658,600782,新钢股份,1
659,600783,鲁信创投,1
660,600784,鲁银投资,1
661,600785,新华百货,1
662,600787,中储股份,1
663,600789,鲁抗医药,1
664,600790,轻纺城,1
665,600791,京能置业,1
666,600792,云煤能源,1
667,600793,宜宾纸业,1
668,600794,保税科技,1
669,600795,国电电力,1
670,600796,钱江生化,1
671,600797,浙大网新,1
672,600798,宁波海运,1
673,600800,天津磁卡,1
674,600801,华新水泥,1
675,600802,福建水泥,1
676,600803,新奥股份,1
677,600804,鹏博士,1
678,600805,悦达投资,1
679,600807,天业股份,1
680,600808,马钢股份,1
681,600809,山西汾酒,1
682,600810,神马股份,1
683,600811,东方集团,1
684,600812,华北制药,1
685,600814,杭州解百,1
686,600815,*ST厦工,1
687,600816,安信信托,1
688,600817,*ST宏盛,1
689,600818,中路股份,1
690,600819,耀皮玻璃,1
691,600820,隧道股份,1
692,600821,津劝业,1
693,600822,上海物贸,1
694,600823,世茂股份,1
695,600824,益民集团,1
696,600825,新华传媒,1
697,600826,兰生股份,1
698,600827,百联股份,1
699,600828,茂业商业,1
700,600829,人民同泰,1
701,600830,香溢融通,1
702,600831,广电网络,1
703,600833,第一医药,1
704,600834,申通地铁,1
705,600835,上海机电,1
706,600836,界龙实业,1
707,600837,海通证券,1
708,600838,上海九百,1
709,600839,四川长虹,1
710,600841,上柴股份,1
711,600843,上工申贝,1
712,600844,丹化科技,1
713,600845,宝信软件,1
714,600846,同济科技,1
715,600847,*ST万里,1
716,600848,上海临港,1
717,600850,华东电脑,1
718,600851,海欣股份,1
719,600853,龙建股份,1
720,600854,春兰股份,1
721,600855,航天长峰,1
722,600856,中天能源,1
723,600857,宁波中百,1
724,600858,银座股份,1
725,600859,王府井,1
726,600860,*ST京城,1
727,600861,北京城乡,1
728,600862,中航高科,1
729,600863,内蒙华电,1
730,600864,哈投股份,1
731,600865,百大集团,1
732,600866,星湖科技,1
733,600867,通化东宝,1
734,600868,梅雁吉祥,1
735,600869,智慧能源,1
736,600870,厦华电子,1
737,600871,石化油服,1
738,600872,中炬高新,1
739,600873,梅花生物,1
740,600874,创业环保,1
741,600875,东方电气,1
742,600876,洛阳玻璃,1
743,600877,*ST嘉陵,1
744,600879,航天电子,1
745,600880,博瑞传播,1
746,600881,亚泰集团,1
747,600882,广泽股份,1
748,600883,博闻科技,1
749,600884,杉杉股份,1
750,600885,宏发股份,1
751,600886,国投电力,1
752,600887,伊利股份,1
753,600888,新疆众和,1
